Nama Toko,Kode Makanan,Kode Makanan ,Nama Makanan,Kode + Nama Makanan ,Add Ons,Description ,Harga,Open Link,Wishlist,Photos,Step,Format Pemesanan
Gooma,Go13,Go13 ,Nagasaki Milk Tea honey (R),Go13 Nagasaki Milk Tea honey (R),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go14,Go14 ,Royal milk tea signature (S),Go14 Royal milk tea signature (S),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 23.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go15,Go15 ,Royal milk tea signature (R),Go15 Royal milk tea signature (R),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go16,Go16 ,OKinawa milk tea jasmine (S),Go16 OKinawa milk tea jasmine (S),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 23.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go17,Go17 ,OKinawa milk tea jasmine (R),Go17 OKinawa milk tea jasmine (R),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go18,Go18 ,Maui milk tea rum jasmine (S),Go18 Maui milk tea rum jasmine (S),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 23.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go19,Go19 ,Maui milk tea rum jasmine (R),Go19 Maui milk tea rum jasmine (R),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go20,Go20 ,Nagoya milk tea roasted chesnut (S),Go20 Nagoya milk tea roasted chesnut (S),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 23.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go21,Go21 ,Nagoya milk tea roasted chesnut (R),Go21 Nagoya milk tea roasted chesnut (R),"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 28.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go22,Go22 ,Black sea salt,Go22 Black sea salt,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go23,Go23 ,Hojicha roasted green ,Go23 Hojicha roasted green ,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go24,Go24 ,Irish coffee signature coffee,Go24 Irish coffee signature coffee,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go25,Go25 ,Chocolate toffee classic cocoa,Go25 Chocolate toffee classic cocoa,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go26,Go26 ,Blue magic gelato,Go26 Blue magic gelato,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go27,Go27 ,galaxy lemonade strawberry lemon ,Go27 galaxy lemonade strawberry lemon ,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go28,Go28 ,Black Kumquat charcoal kumquat,Go28 Black Kumquat charcoal kumquat,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Gooma,Go29,Go29 ,Purple passion yogurt passionfruit,Go29 Purple passion yogurt passionfruit,"Chia pudding 6.000
matcha pudding 6.000
grass jelly 6.000
coffe jelly 6.000
aloe vera 6.000

Choose your milk:
premium creamy
skim light

Choose your sweetness:
More 130%
Normal 100%
less 70%
minimal 30%",,Rp. 25.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM01,JM01 ,Cocolytus ,JM01 Cocolytus ,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM02,JM02 ,Jeruk Meletus 16OZ ,JM02 Jeruk Meletus 16OZ ,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM03,JM03 ,Jeruk Meletus 22OZ ,JM03 Jeruk Meletus 22OZ ,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM04,JM04 ,Jeruk Meletus botol ,JM04 Jeruk Meletus botol ,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM05,JM05 ,Jekult 22oz ,JM05 Jekult 22oz ,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM06,JM06 ,Jekult botol ,JM06 Jekult botol ,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM07,JM07 ,Pinnakult 22oz ,JM07 Pinnakult 22oz ,,,Rp. 20.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Jeruk Meletus,JM08,JM08 ,Pinnatus 22oz ,JM08 Pinnatus 22oz ,,,Rp. 15.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT01,KT01 ,Passion Fruit Cheese Tea,KT01 Passion Fruit Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 29.000/ M: Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT02,KT02 ,Black Cheese Tea,KT02 Black Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 29.000/ M: Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT03,KT03 ,Matcha Cheese Tea,KT03 Matcha Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 33.000/ M: Rp. 36.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT04,KT04 ,Houjicha Cheese Tea,KT04 Houjicha Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 33.000/ M: Rp. 36.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT05,KT05 ,Genmaicha Cheese Tea,KT05 Genmaicha Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 33.000/ M: Rp. 36.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT06,KT06 ,Dark Cocoa Cheese Tea,KT06 Dark Cocoa Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 29.000/ M: Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT07,KT07 ,Thai Cheese Tea,KT07 Thai Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 29.000/ M: Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT08,KT08 ,Milo Cheese Tea,KT08 Milo Cheese Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,S: Rp. 29.000/ M: Rp. 32.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT09,KT09 ,Shizuoka Matcha Milk Tea,KT09 Shizuoka Matcha Milk Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,M: Rp. 29.000/ L: Rp. 36.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT10,KT10 ,Shizuoka Matcha Milk Tea With Fresh Milk,KT10 Shizuoka Matcha Milk Tea With Fresh Milk,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,M: Rp. 33.000/ L: Rp. 39.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT11,KT11 ,Houjicha Milk Tea,KT11 Houjicha Milk Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,M: Rp. 29.000/ L: Rp. 36.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT12,KT12 ,Houjicha Milk Tea With Fresh Milk,KT12 Houjicha Milk Tea With Fresh Milk,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,M: Rp. 33.000/ L: Rp. 39.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT13,KT13 ,Kamu Milk Tea,KT13 Kamu Milk Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,M: Rp. 18.000/ L: Rp. 23.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT14,KT14 ,Kamu Milk Tea With Fresh Milk,KT14 Kamu Milk Tea With Fresh Milk,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,M: Rp. 21.000/ L: Rp. 26.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
Kamu Tea,KT15,KT15 ,Thai Milk Tea,KT15 Thai Milk Tea,"Sugar Level:
Cheese Tea: 0 - 50 - 100
Others: 0 - 25 - 50 - 100

Topping:
(Kokuto Black Pearl + 5.000) (Azuki + 6.000) (Aloe Vera + 5.000) (Grass Jelly + 5.000) (Caramel Pudding + 6.000)",,M: Rp. 19.000/ L: Rp. 26.000,https://wa.me/6281911050357?text=Nama:%0AJam:%0ADine%20In/%20Takeaway:%0APesanan:,,,https://firebasestorage.googleapis.com/v0/b/glide-prod.appspot.com/o/img-uploads%2FLLcL8B3UKk6JCrxOeXQE%2Fe0b446.jpeg?alt=media,"Berikut ini format pemesanan melalui WhatsApp. Untuk selengkapnya, bisa dilihat di tab ""How To""."
